judul,kategori,source,date
"UPDATE 5 Januari 2023: Capaian Vaksinasi Covid-19 Dosis Kedua 74,50 Persen, Ketiga 29,27 Persen",Nasional,kompas.com,"05/01/2023, 22:47 WIB"
Jokowi: Teknologi dan Digitalisasi Harus Digunakan di Blok Rokan dan Blok Mahakam,Nasional,kompas.com,"05/01/2023, 22:35 WIB"
3 Polisi Gadungan yang Curi Motor di Tambora Jakbar Ditangkap,Megapolitan,kompas.com,"05/01/2023, 22:21 WIB"
Keluarga Perempuan yang Dibakar di Penjaringan Berharap Pelaku Dihukum Berat ,Megapolitan,kompas.com,"05/01/2023, 22:06 WIB"
2 Buronan Spesialis Curanmor Bersenjata di Bekasi Diringkus Polisi,Megapolitan,kompas.com,"05/01/2023, 21:53 WIB"
"Dicecar Jaksa, Bharada E Tetap Yakin Ferdy Sambo Pakai Sarung Tangan saat Tembak Yosua",Nasional,kompas.com,"05/01/2023, 21:49 WIB"
"Fakta Keseharian Pemilik Rumah Mewah di Cakung, Minta Dipanggil dengan Gelar dan Kerap Pakai Baju Kantoran",Megapolitan,kompas.com,"05/01/2023, 21:43 WIB"
"Mengelak saat Ditangkap, Ecky Pelaku Mutilasi di Bekasi Sempat Sumpah Al-Quran",Megapolitan,kompas.com,"05/01/2023, 21:35 WIB"
Mardiono Sebut Sandi Belum Sampaikan Niat Maju Capres Lewat PPP ,Nasional,kompas.com,"05/01/2023, 21:34 WIB"
"Tinjau Blok Rokan, Jokowi Yakin SDM Indonesia Mampu Kelola Migas",Nasional,kompas.com,"05/01/2023, 21:11 WIB"
"PPP Terima Kembali Romahurmuziy, Mardiono: Kita Tak Mau Membuang Aset Ini ",Nasional,kompas.com,"05/01/2023, 21:06 WIB"
"Petugas Sita Batu kali hingga Sendok saat Sidak Rutan Depok, Khawatir Dijadikan Senjata",Megapolitan,kompas.com,"06/01/2023, 23:35 WIB"
"Curhat Kusir Soal Rencana Larangan Delman di Kawasan Monas, Pendapatan Siap-Siap Berkurang",Megapolitan,kompas.com,"06/01/2023, 23:33 WIB"
"2 Pohon di Rumah Terbengkalai Belum Ditebang, Ketua RT: Tunggu Sepi Dulu, Baru Dilanjutkan",Megapolitan,kompas.com,"06/01/2023, 23:22 WIB"
"Update Kondisi Malika Usai Jadi Korban Penculikan, Tidak Ada Tanda Trauma Namun Jam Tidur Terganggu",Megapolitan,kompas.com,"06/01/2023, 23:05 WIB"
Cara ke One Satrio Naik Kereta dan Transjakarta,Megapolitan,kompas.com,"06/01/2023, 23:00 WIB"
Sejoli yang Dibakar Hidup-hidup di Penjaringan Berencana Menikah Februari 2023,Megapolitan,kompas.com,"06/01/2023, 22:59 WIB"
"Soal KUHP Baru, Formappi Kritik Tak Ada Partisipasi Publik",Nasional,kompas.com,"06/01/2023, 22:40 WIB"
"Bertemu Firli, Mahfud: OTT Tak Boleh Surut, Apalagi Jelang Tahun Politik",Nasional,kompas.com,"06/01/2023, 22:39 WIB"
Dagangan Pernak-pernik Timnas Laris Manis saat Laga Indonesia Vs Vietnam di GBK,Megapolitan,kompas.com,"06/01/2023, 22:38 WIB"
"Jalan yang Rusak di Bintaro Sektor VII Sudah Diperbaiki, Warga: Enggak Perlu Waswas Lagi",Megapolitan,kompas.com,"06/01/2023, 22:24 WIB"
"KPK Diminta Ungkap Aliran Uang AKBP Bambang Kayun, Libatkan PPATK",Nasional,kompas.com,"06/01/2023, 22:05 WIB"
"KPK Sebut Pengawasan Pengelolaan Dana Haji Lemah, Penunjukkan BPS BPIH Rentan Konflik Kepentingan",Nasional,kompas.com,"06/01/2023, 21:54 WIB"
"KPK Ungkap 3 Titik Korupsi Dana Haji, BPKH Diminta Segera Berbenah",Nasional,kompas.com,"06/01/2023, 21:46 WIB"
"Usai Dibersihkan, Rumah Ibu Eny dan Tiko Dikunci agar Tak Dimasuki Sembarang Orang",Megapolitan,kompas.com,"06/01/2023, 21:42 WIB"
Keluarga Angela Akui Tertipu dengan Cara Bicara Ecky yang Halus dan Sopan,Megapolitan,kompas.com,"06/01/2023, 21:33 WIB"
Prabowo Subianto Dianugerahi Bintang Legiun Veteran RI,Nasional,kompas.com,"06/01/2023, 21:32 WIB"
"Sosok Angela Hindrianti Wahyuningsih di Mata Keluarga, Mantan Aktivis Lingkungan yang Ramah",Megapolitan,kompas.com,"06/01/2023, 21:21 WIB"
"Pemprov DKI Kurangi Titik JakWifi, PDI-P: Masyarakat Miskin Perlu Internet",Megapolitan,kompas.com,"07/01/2023, 22:16 WIB"
"Setahun Lebih Simpan Jasad Angela, Ecky Gunakan Bubuk Kopi untuk Tutupi Bau Busuk di Kontrakannya",Megapolitan,kompas.com,"07/01/2023, 21:38 WIB"
Polisi: Ecky Pacaran dengan Angela Karena Suka Wanita Berusia Lebih Tua,Megapolitan,kompas.com,"07/01/2023, 21:01 WIB"
"Kepada Penyidik, Ecky Mengaku Berpacaran dengan Angela Sejak Juni 2021",Megapolitan,kompas.com,"07/01/2023, 20:50 WIB"
Kejari Jakarta Pusat Tahan Tiga Tersangka Korupsi PT PGAS Solution,Megapolitan,kompas.com,"07/01/2023, 20:43 WIB"
Angela Korban Mutilasi Ecky Tinggal di Apartemen Kalibata City Sejak Dilaporkan Hilang 2019,Megapolitan,kompas.com,"07/01/2023, 20:34 WIB"
"Akhir Pekan, Jokowi Ajak Cucu Jalan-jalan ke Candi Prambanan",Nasional,kompas.com,"07/01/2023, 20:29 WIB"
"Pemprov DKI Kurangi Titik JakWifi, Pengamat Ingatkan Pemasangan Wifi harus Tepat Sasaran...",Megapolitan,kompas.com,"07/01/2023, 20:26 WIB"
"Update 7 Januari 2023: Kasus Covid-19 Bertambah 455, Totalnya Jadi  6.723.201",Nasional,kompas.com,"07/01/2023, 19:17 WIB"
Ada Segelas Air Putih Dekat Jasad ART di Cipayung,Megapolitan,kompas.com,"07/01/2023, 18:55 WIB"
KPK Tegaskan Tetap Akan Lakukan OTT sebagai Upaya Turunkan Kasus Korupsi,Nasional,kompas.com,"07/01/2023, 18:30 WIB"
Catatan LBH Keadilan: Polisi Berpangkat Bripda Jadi Pelaku Kekerasan Perempuan Tertinggi pada 2022,Nasional,kompas.com,"07/01/2023, 17:51 WIB"
"Warganya Buang Sampah di Tengah Jalan Ciledug, Camat Pondok Aren Keluarkan Surat Edaran",Megapolitan,kompas.com,"07/01/2023, 17:32 WIB"
ART Dibunuh di Ruang Tengah Saat Ibu Majikan Terbaring Sakit di Kamar,Megapolitan,kompas.com,"07/01/2023, 17:26 WIB"
"Prabowo ke Kader Gerindra: Negara Ini Besar, Kita Harus Kerja Sama dengan Partai Politik Lain",Nasional,kompas.com,"07/01/2023, 16:52 WIB"
7 Titah Megawati untuk Kader Jelang HUT Ke-50 PDI-Perjuangan,Nasional,kompas.com,"07/01/2023, 16:13 WIB"
LBH Keadilan Catat 34 Kasus Kekerasan terhadap Perempuan dan Anak yang Diduga Dilakukan Anggota Polisi,Nasional,kompas.com,"07/01/2023, 15:58 WIB"
"Demokrat Tak Ingin Gegabah, AHY: Idealnya Deklarasi Koalisi sekaligus Deklarasi Capres dan Cawapres",Megapolitan,kompas.com,"08/01/2023, 22:38 WIB"
"Di Depan SBY dan Kader Partai, AHY Tegaskan Demokrat Tolak Pemilu Proporsional Tertutup",Nasional,kompas.com,"08/01/2023, 22:22 WIB"
"Update 8 Januari 2023: Kasus Positif Covid-19 Bertambah 345, Meninggal 4",Nasional,kompas.com,"08/01/2023, 21:33 WIB"
"Tolak Pemilu Proporsional Tertutup, AHY: Seperti Beli Kucing dalam Karung",Nasional,kompas.com,"08/01/2023, 21:21 WIB"
"Sekjen PDI-P Sebut Struktur DPR Didominasi Pengusaha, Pakar Tak Sanggup Biaya Politik Tinggi",Nasional,kompas.com,"08/01/2023, 21:08 WIB"
"Tolak Pemilu Proporsional Tertutup, PKB Minta KPU Laksanakan Pemilu Sesuai Agenda",Nasional,kompas.com,"08/01/2023, 20:46 WIB"
"28 Anak di Jawa Barat Keracunan ""Chiki Ngebul"", Dinkes Kabupaten Bekasi Terbitkan Surat Edaran Darurat",Megapolitan,kompas.com,"08/01/2023, 20:29 WIB"
Ketua Mahkamah PPP: Sandiaga yang Kebelet dan Bernafsu Mendekati PPP,Nasional,kompas.com,"08/01/2023, 20:19 WIB"
"Kepada Pacarnya, Ecky Pernah Cerita soal Anak Angela yang Bunuh Diri",Megapolitan,kompas.com,"08/01/2023, 20:06 WIB"
Ketua RT: Tunggakan Listrik Eny dan Tiko akan Dilunasi dari Donasi,Megapolitan,kompas.com,"08/01/2023, 19:46 WIB"
Sekjen PDI P Mengaku Pernah Tak Naik Kelas saat SD: Karena Nakal,Nasional,kompas.com,"08/01/2023, 19:37 WIB"
"Soal Pengusutan Kasus Kanjuruhan, Mahfud MD: Kalau Mau Saya, Hukum Mati Saja...",Nasional,kompas.com,"08/01/2023, 19:33 WIB"
Sosok Ecky Pelaku Mutilasi: Pakai Foto Anak Pacarnya untuk Tipu Wanita,Megapolitan,kompas.com,"08/01/2023, 19:04 WIB"
Tiko Bakal Kembali ke Rumah Mewahnya Usai Listrik dan Air Terpasang,Megapolitan,kompas.com,"08/01/2023, 18:47 WIB"
"Meski Berdebat Panas di Twitter, Mahfud MD Ngaku Sering Ngopi dengan Rizal Ramli",Nasional,kompas.com,"08/01/2023, 18:38 WIB"
"Masih Tunggu Kelengkapan Administrasi, Listrik Belum Dipasang di Rumah Eny dan Tiko",Megapolitan,kompas.com,"08/01/2023, 18:26 WIB"
"Soal Kabar Deklarasi Koalisi Bareng NasDem dan PKS dalam Waktu Dekat, AHY: Insya Allah",Nasional,kompas.com,"08/01/2023, 18:11 WIB"
BERITA FOTO: Kuat Ma'ruf Ceritakan Sambo Bagi-bagi Uang dan Iphone Usai Yosua Tewas,Nasional,kompas.com,"09/01/2023, 23:33 WIB"
BERITA FOTO: Kuat Ma'ruf Akui Skenario Tembak-Menembak Diarahkan Sambo,Nasional,kompas.com,"09/01/2023, 23:17 WIB"
"Dapat Aduan dari Jaki, Pemprov DKI Musnahkan Susu Kedaluwarsa Berbagai Merek di Pulogadung",Megapolitan,kompas.com,"09/01/2023, 23:14 WIB"
"Selain soal Capres, Sekjen PDI-P Sebut Megawati Punya Hak Prerogatif Umumkan Mitra Kerja Sama Politik ",Nasional,kompas.com,"09/01/2023, 23:11 WIB"
"Usai Bakar Mantan Istri di Penjaringan, Ridwan Buang Korek Api di Jatinegara lalu Bersembunyi",Megapolitan,kompas.com,"09/01/2023, 23:08 WIB"
