judul,kategori,source,date
PRT Indonesia Dipaksa Minum Air WC di Singapura Gara-gara Susu Bayi Kepanasan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-01/dunia
Top 3 Dunia: Pesta Seks di RS Darurat Covid Hingga Taliban Siagakan Pasukan Elit,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-01/dunia
Badai Ida:15 Meninggal dalam Banjir New York dan New Jersey,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Hong Kong Bakal Izinkan Dokter dari Luar Negeri Buka Praktik,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Taliban Marah AS Tinggalkan Helikopter Mogok Saat Pergi dari Afghanistan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Tenaga Kesehatan di Filipina Unjuk Rasa Minta Uang Tunjangan  ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
"Taliban Segera Umumkan Pemerintahan Baru di Afghanistan, Siapa Saja? ",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
"Spanyol Dilanda Hujan Badai, Jalan dan Jalur Kereta Api Terputus",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Pembawa Acara Dikecam karena Minta Narasumber Peragakan Perkosaan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
"Putri Duterte Jadi Rebutan Politisi, Ditawari Jabatan Calon Presiden Filipina",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Perempuan Prancis Berjuang Hidup Kembali Setelah Divonis Meninggal oleh Hakim,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Prancis Izinkan Sekolah Tatap Muka,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
"Virus Covid-19 Varian Mu Berkembang di Kolombia, Seberapa Bahaya?",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Korea Utara Tolak Tiga Juta Dosis Vaksin Sinovac dari COVAX,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
30 Persen Spesies Pohon Dunia Berisiko di Ambang Kepunahan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Tenaga Kesehatan di Korea Selatan Tak Jadi Mogok Kerja  ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Bulgaria Siap Menggelar Pemilu Presiden November 2021,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Badai Ida: New York Banjir Bandang,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
"Biden Akan Buka Konsulat untuk Palestina di Yerusalem, Israel menentang",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
"Selamatkan Osama Bin Laden dari Operasi Anakonda AS, Ini Sosok Amin al-Haq",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
2 Atlet Tokyo Paralympic dari Afghanistan Tiba di Jepang ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Foto Satelit Memperlihatkan Tentara Korea Utara Persiapan Parade  ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Polusi Udara Bisa Mengurangi Usia Harapan Hidup Orang India Hingga 9 Tahun,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
"Digugat Lee Hsien Loong, Satu Terdakwa Kemungkinan Banding ",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
"Taliban Klaim Kepung Provinsi Panjshir, Tawarkan Perundingan ke Ahmad Massoud",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Korea Selatan Konsisten dengan Kebijakan Mengatasi Perubahan Iklim,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
"Peneliti Brasil Temukan Racun Ular Hambat Sel Virus Corona, Potensi Obat Covid?",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
"Beheshta Arghand, Wartawati Pertama Pewawancara Taliban Akhirnya Mengungsi",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Pejabat Bank Sentral Afghanistan Minta Amerika Beri Akses Aset Negara ke Taliban,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Sandera Perampok Bank di Brasil Ceritakan Pengalaman Mengerikan Jadi Tameng  ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Beredar Foto Kim Jong Un Makin Kurus di Tengah Rumor Kesehatan  ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Kedutaan dan Perusahaan Asal Korea Selatan Beri Bantuan Penanganan Covid-19,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Bantuan 450 Unit Oxygen Concentrator dari Jepang Tiba di Jakarta,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
"Sadisnya Perampok Bank Brasil, Sandera Diikat di Atas Mobil Jadi Tameng",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
"Top 3 Dunia: Percakapan Biden-Ghani Bocor, PRT Indonesia Dipaksa Minum Air WC",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
"Syarat Sertifikat Vaksin Diperluas di Italia, Jerman Anggap seperti Nazi",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
"Ahli Peringatkan Hutan Indonesia Menarik bagi Negara Pendonor, tapi ...",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-02/dunia
Pemerintahan Baru Afghanistan Pimpinan Taliban Akan Terdiri dari 25 Kementerian,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
Warga Arab Saudi Harus Sudah Divaksin Covid-19 Kalau ke Tempat Umum,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
"Inggris Beri Sanksi untuk Perusahaan Myanmar, Aset-aset Dibekukan",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
Pendiri Taliban Abdul Ghani Baradar Akan Memimpin Pemerintahan Baru Afghanistan ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
"Harga Anjing di Inggris Naik Dua Kali Lipat, Pencurian Marak Selama Pandemi ",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
Hakim Hukum Simpatisan Nazi Baca Novel Klasik Sebagai Ganti Hukuman Penjara,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
TNI AU dan Pacific Air Forces Amerika Siap-siap Latihan Bersama ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
"Yoshihide Suga Akan Mundur, Ini 4 Kandidat Terkuat Calon Perdana Menteri Jepang",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
Pelaku Pembunuh 2 Aktivis LGBTQ Divonis Hukuman Mati,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
"Ho Chi Minh Mau Geser Strategi Zero Covid-19, Pertimbangkan Hidup Bersama Corona",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
Taliban Segera Umumkan Mullah Baradar Sebagai Pemimpin Baru Afghanistan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
"5 dari 73 Pelajar Korban Penculikan di Nigeria, Dibebaskan",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
Kim Jong Un Minta Langkah Nyata untuk Tangkal Bencana dan Covid-19,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
"Pencurian Anjing Meningkat Saat Pandemi, Inggris Siapkan Hukuman Berat",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
Susahnya Mengungsi dari Afghanistan ke Pakistan Lewat Darat ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
"Pria Selandia Baru Disebut Terinspirasi ISIS, Tikam 6 Orang di Mal   ",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
"Kisah Cinta Putri Mako, Rela Tinggalkan Jepang Demi Nikahi Pria Biasa  ",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
PM Jepang Dikabarkan Segera Mundur Akibat Popularitas Anjlok,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
Australia Kirim 500 Ribu Dosis Vaksin Virus Corona ke Indonesia,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
El Salvador Akan Berhentikan Hakim Usia 60 Tahun ke Atas ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
"Badai Ida, Korban Tewas Bertambah Jadi 44 Orang",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
Keluarga Korban Teror 9/11 Curigai FBI Hilangkan Bukti Keterlibatan Saudi,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
Australia Ingin Pemerintah Daerah Kompak soal Relaksasi Lockdown,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
"41 Orang Tewas Akibat Banjir New York, Korban Terjebak di Ruang Bawah Tanah",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
Pfizer dan Merck Uji Coba Obat Oral untuk Covid-19,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
"Dua Bocah Jadi Penambang Uang Kripto Hasilkan Rp 427 Juta per Bulan, Caranya?  ",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
"Top 3 Dunia: Aset Afghanistan Minta Dicairkan, Sertifikat Vaksin Diperluas ",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
Sikap Inggris Mendua dalam Kasus Taliban dan Afghanistan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-03/dunia
Pelaku Teror di Mal Selandia Baru Pernah Dipenjara dan Simpatisan ISIS,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Bocor Dokumen Prosesi Pemakaman Jika Ratu Elizabeth II Meninggal ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Penjualan Burqa di Afghanistan Laris Sejak Taliban Berkuasa,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
"AS Hanya Pakai Vaksin Pfizer untuk Booster, Dimulai 20 September",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Ahli di Inggris Kurang Rekomendasi Anak Diberi Vaksin Virus Corona ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Marwa El-Sherbini Selalu Disebut Setiap Hari Solidaritas Hijab Internasional,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
PM Jepang Suga Dukung Menteri Vaksin Taro Kono untuk Menggantikannya  ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Muhyiddin Yassin Ditunjuk Jadi Kepala Pemulihan Ekonomi dari Covid-19,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
PM Thailand Lolos dari Mosi Tidak Percaya,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Pelaku Penusukan di Selandia Baru Sudah Lama Dipantau Polisi  ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
"Baku Tembak di Kabul, Setidaknya 17 Tewas",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Cina Akan Dukung Taliban untuk Pembangunan Afghanistan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Ahmad Massoud Bantah Lembah Panjshir Dikuasai Taliban: Beritanya Bohong,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Jaksa Penuntut Selidiki Dugaan Suap Presiden Guatemala ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Adik Kakak Bocah Afghanistan Tewas Setelah Makan Jamur di Polandia,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Inggris Kirim Vaksin COVID-19 Untuk Delegasi Konferensi Perubahan Iklim COP 26,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Joe Biden Perintahkan Dokumen Rahasia Serangan 9/11 Dirilis ke Publik ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
"Coba Culik Jurnalis, Amerika Beri Sanksi Empat Mata-mata Iran",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Pangeran William Turun Tangan Selamatkan Perwira Afghanistan dari Kabul,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
"Hindari Dimanfaatkan Taliban, Google Gembok Akun Pemerintah Afghanistan",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
 Gadis Turki Tewas di Taman Hiburan Karena Tersedak Muntahan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Kemlu Jelaskan Kondisi 2 ABK yang Terjun ke Laut dari Kapal Cina ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
"4 Senior Taliban Disebut Akan Mengisi Pemerintahan Baru Afghanistan, Siapa Saja?",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Penasihat Inggris Tidak Rekomendasikan Vaksin COVID-19 Untuk Anak yang Sehat,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
"Pulihkan Perekonomian Afghanistan, Taliban Bakal Ditalangi Cina?",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Pemerintahan Joe Biden Tolak Berikan Akses Aset Negara Afghanistan ke Taliban,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
"Wanita Kaya Arab Saudi Tertukar Saat Lahir, Dibesarkan oleh Keluarga Miskin",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Guru Malaysia Penolak Vaksin Dilarang Tatap Muka dengan Murid,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Qatar Berharap Koridor Bantuan Kemanusiaan di Afghanistan Siap Dalam 48 Jam,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
"Nasib 250 Hakim Wanita Afghanistan Terancam, Diburu Napi yang Dilepas Taliban",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
"Komisi Perdagangan Federal AS Selidiki Mesin Es Krim McD, Ada Apa?",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Beberapa Perempuan Afghanistan Dipaksa Menikah Agar Bisa Lari dari Taliban,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Taliban Dikabarkan Berhasil Ambil Alih Lembah Panjshir dari Ahmad Massoud,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Putin Harap Taliban Lebih 'Beradab' untuk Diajak Dialog,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Top 3 Dunia: Dua Bocah Jadi Penambang Uang Kripto Hingga Korban Jiwa Badai Ida,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
Wanita Afghanistan Nekat Demo Meski Ada Ancaman Taliban,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-04/dunia
"Militer Guinea Kudeta, Presiden Conde Klaim Tetap Berkuasa",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
Qatar Kirim Bantuan Suplai Kebutuhan Medis ke Afghanistan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
Amerika Diminta Kerja Sama dengan LSM Evakuasi Warga dari Afghanistan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
"Taliban Cabang Pakistan Lakukan Serangan Bunuh Diri, Tiga Tewas",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
Sanae Takaichi Dapat Dukungan untuk Gantikan Yoshihide Suga,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
"20 Tahun Tragedi 9/11, Joe Biden Keliling Amerika dan Buka Laporan Intelijen",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
"Sembuh, Putri Charlene dari Monako Keluar Rumah Sakit",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
"Ingin Temui Aung San Suu Kyi, ASEAN Lakukan Pembicaraan dengan Junta Myanmar",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
 Ada 1.684 Kasus Baru Positif Covid-19 di Australia  ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
Presiden Iran Ebrahim Raisi Siap Lanjutkan Negosiasi Perjanjian Nuklir,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
"Arab Saudi Diserang Rudal, 2 Anak Luka ",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
Peselancar Tewas Digigit Hiu di Pantai Australia,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
Pelaku Penusukan di Selandia Baru Sudah Lama Mau Dideportasi,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
"Respon Insiden di Kabul, Taliban Minta Anggotanya Jangan Salahgunakan Senapan",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
 Taliban Janjikan Pemerintahan yang Inklusif dan Akan Diumumkan Pekan Depan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
"Taliban Kepung Lembah Panjshir, Amerika Peringatkan Potensi Perang Saudara",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
Serangan Taliban ke Lembah Panjshir Terhalang Ranjau Darat,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
"Jarak Berjauhan, Tradisi Sunat di Fiji Mirip dengan Wor K'bor Suku Biak di Papua",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
"Kisah Dinasti Kim Penguasa Korea Utara: Kim Jong Un, Kim Jong Il dan Kim Il Sung",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
Status Darurat Covid-19 di Tokyo Kemungkinan Diperpanjang ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
"Gareth Bale Minta Negara yang Suporternya Sering Rasis, Masuk Daftar Hitam",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
Pilot Asal Afganistan Terlunta di Perbatasan Uzbekistan  ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
Top 3 Dunia: Kisah Perempuan Saudi Tertukar Saat Lahir dan Afghanistan Terkini,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
Koresponden Reuters Dideportasi Lebanon,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-05/dunia
Inggris Selidiki Dugaan Pasukan Mereka Bunuh Diri Usai dari Afghanistan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Lihat Situasi Afghanistan dan COVID-19, Mantan PM Inggris Waspadai Bio-Terorisme",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Selandia Baru Buka Pembatasan Sosial, Kecuali di Auckland",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Taliban Ajak Jerman Investasi di Afghanistan dan Beri Bantuan Kemanusiaan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Enam Warga Palestina Gali Lubang Toilet Penjara Sebelum Kabur  ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Menteri COVID-19 Jepang Taro Kono Berpotensi Jadi PM Baru,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Pria Prancis Meninggal setelah Koma 37 Tahun, Korban Malpraktik",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Tim Dokter di Kosovo Selamatkan Pria yang Telan Ponsel Nokia 3310,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Taliban Disebut Tembak Polwan yang Sedang Hamil di Depan Keluarganya,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Kasus Corona di Sydney Terus Naik, Puncaknya Pekan Depan",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Suntikan Vaksin Booster Sinovac Diragukan, Studi Menunjukkan Sebaliknya",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Taliban Klaim Menang di Lembah Panjshir, Ini 3 Hal yang Penting Diketahui",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Aktivis Malaysia Gugat Undang-Undang yang Kriminalkan Unggahan di Medsos,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Ahmad Massoud Siap Bernegosiasi dengan Taliban, Tapi Ada Syaratnya",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Duta Besar Jerman untuk China Meninggal Kurang dari Dua Minggu Setelah Menjabat,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Taliban Akan Umumkan Pemerintahan Sementara, Massoud ke Tajikistan?",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Negara-negara Kaya Timbun Vaksin Covid-19, Stok Berlebih Hingga 1,2 Miliar Dosis",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Taliban Klaim Kemenangan di Lembah Panjshir,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Ajudan Pangeran Charles Terlibat Skandal Pemberian Gelar Kerajaan Inggris,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Bekas Sniper AS di Afghanistan Tembaki Warga, 4 Tewas Termasuk Bayi",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Anak Muammar Gaddafi Bebas dari Penjara, Langsung ke Turki Tinggalkan Libya ",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Naikkan Pajak, PM Boris Johnson Langgar Janji Kampanye?",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
19 Pesawat Militer Cina Kembali Terobos Zona Identifikasi Pertahanan Taiwan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Enam Tahanan Palestina Kabur dari Penjara Keamanan Tinggi Israel,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Warga Korea Utara Kelaparan, Culik Anak-anak Agar Bisa Makan ",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Taliban Klaim Kuasai Provinsi Panjshir, Kibarkan Bendera di Kantor Gubernur",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Taliban Bolehkan Wanita Belajar di Universitas, Tapi Ada Aturannya",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Presiden Guinea Dikudeta setelah Ubah Konstitusi demi Jabatan 3 Periode,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
ECOWAS Ancam Sanksi Pelaku Kudeta Presiden Guinea Alpha Conde,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Bandara Kabul Kembali Dibuka untuk Layani Penerbangan Domestik Afghanistan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Kisah Polisi Tajir di Thailand, Pangkat Kolonel tapi Punya Lambo dan Ferrari",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Taliban Bertempur Sengit Lawan Front Perlawanan Nasional Afghanistan di Panjshir,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
"Yoshimitsu Yabuta Berusia 93 Tahun, Karyawan Tertua McDonald's di Jepang",dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Ahmad Massoud Bersedia Berunding dengan Taliban,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Tokyo Paralympics 2020 Berakhir ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Kantor Kedutaan Besar Italia di Afghanistan Bakal Pindah ke Qatar,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Top 3 Dunia: Kelompok Radikal di Afghanistan Rebutan Wilayah,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-06/dunia
Kuwait Mulai Daur Ulang Limbah di Kuburan Ban Bekas Terbesar Dunia,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-07/dunia
Qatar dan Turki Berupaya Perbaiki Bandara Kabul untuk Penerbangan Sipil,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-07/dunia
Ada 328 Kasus Baru Virus Corona di Singapura,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-07/dunia
Antony Blinken Bantah Taliban Larang Warga Amerika Tinggalkan Afghanistan,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-07/dunia
7 Negara dengan Gaji Tertinggi di Dunia,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-07/dunia
Jam Big Ben di Inggris Bakal Berdentang Lagi Tahun Depan ,dunia,tempo.co,https://www.tempo.co/indeks/2021-09-07/dunia
