judul,kategori,source,date
"Lina, Mantan Istri Komedian Sule Dikabarkan Meninggal Dunia",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/04
"AS-Iran Memanas, Cardi B Ingin Pindah Kewarganegaraan",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/07
Momo TWICE Kirim 'Surat Cinta' untuk Fan Usai Kabar Asmara,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/07
"Masih Pemulihan, Wendy Tak Ikut Tur Red Velvet ke Jepang",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/07
"Usai Dicemooh, Lizzo Pilih Rehat dari Twitter",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/07
Meghan Markle Kembali ke Kanada Usai Mundur dari Kerajaan,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/11
"Mundur dari Kerajaan, Meghan-Harry Jadi Candaan Seleb",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/09
Kronologi Pemungutan Suara Para Agensi Jelang Pembubaran X1,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/09
Jejak Keretakan Meghan Markle-Harry dengan Kerajaan Inggris,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/09
Meghan-Harry Dikabarkan Tak Diundang Ultah Kate Middleton,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/09
Hailey Kecam Pengejek Justin Bieber soal Sakit Lyme,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/09
"Mundur dari Kerajaan, Meghan Markle Diminta Kembali Akting",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/09
"Ponsel Diretas, Joo Jin Mo Jadi Korban Pemerasan",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/09
Justin Bieber Ungkap Tengah Berjuang Lawan Penyakit Lyme,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/09
"Harry-Meghan Markle Mundur dari Kerajaan, Netizen Heboh",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/09
Kylie Jenner Donasi untuk Australia Usai 'Dimarahi' Netizen,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/09
